edad_persona_en_situacion_de_violencia,genero_de_la_persona_agresora,genero_persona_en_situacion_de_violencia,modalidad_de_violencia_laboral,modalidad_de_violencia_institucional,modalidad_de_violencia_mediatica,modalidad_de_violencia_obstetrica,modalidad_de_violencia_otras,modalidad_violencia_contra_libertad_reproductiva,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_domestica,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_simbolica,Ubicación,vinculo_con_la_persona_agresora
71,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,No informado,,,,1,,,"Buenos Aires, Argentina",Otro
71,Varon,Mujer,,,,,,,No informado,,,,1,,,"Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Otro familiar
71,Varon,Mujer,,,,,,,No informado,,1,1,1,,,"Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Buenos Aires, Argentina",Ex pareja
71,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Mendoza, Argentina",Ex pareja
71,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Santa Fe, Argentina",Pareja
71,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
71,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
71,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
71,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,No informado,1,1,,,,1,"Buenos Aires, Argentina",Otro familiar
71,Varon,Mujer,,,,,,,No informado,1,1,,1,,,"Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,No informado,1,1,,1,,1,"Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
71,Varon,Mujer,,,,,,,Uruguaya,1,1,,1,,1,"Buenos Aires, Argentina",Pareja
72,Mujer,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Otro familiar
72,Mujer,Mujer,,,,,,,No informado,1,1,,1,,,"Buenos Aires, Argentina",Otro familiar
72,No informado,Mujer,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
72,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Corrientes, Argentina",Pareja
72,No informado,Sin Informar,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
72,No informado,Sin Informar,,,,,,,No informado,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
72,No informado,Sin Informar,,,,,,,Otra,1,,,1,,,"Sin Informar, Argentina",Otro
72,No informado,Sin Informar,,,,,1,,No informado,,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
72,Varon,Mujer,,,,,,,Argentina,,,,1,,,"Buenos Aires, Argentina",Otro
72,Varon,Mujer,,,,,,,Argentina,,,,1,,1,"Buenos Aires, Argentina",Otro familiar
72,Varon,Mujer,,,,,,,Argentina,,,,1,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
72,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
72,Varon,Mujer,,,,,,,Argentina,1,,1,,1,1,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
72,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Chaco, Argentina",Ex pareja
72,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
72,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Río Negro, Argentina",Pareja
72,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Santiago Del Estero, Argentina",Ex pareja
72,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Buenos Aires, Argentina",Ex pareja
72,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
72,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"Buenos Aires, Argentina",Ex pareja
72,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"Buenos Aires, Argentina",Otro familiar
72,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Buenos Aires, Argentina",Ex pareja
72,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
72,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Pareja
72,Varon,Mujer,,,,,,,Argentina,1,1,1,1,1,,"Buenos Aires, Argentina",Ex pareja
72,Varon,Mujer,,,,,,,Chilena,,,,,,,"Buenos Aires, Argentina",Otro familiar
72,Varon,Mujer,,,,,,,No informado,,,,,,1,"Buenos Aires, Argentina",Otro
72,Varon,Mujer,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Otro
72,Varon,Mujer,,,,,,,No informado,,,,1,1,1,"Buenos Aires, Argentina",Otro
72,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
72,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
72,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Pareja
72,Varon,Mujer,,,,,,,No informado,1,,,1,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
72,Varon,Mujer,,,,,,,No informado,1,,1,,,1,"Sin Informar, Argentina",Otro
72,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Buenos Aires, Argentina",Otro familiar
72,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Buenos Aires, Argentina",Pareja
72,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Santa Fe, Argentina",Ex pareja
72,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Tucumán, Argentina",Pareja
72,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
72,Varon,Mujer,,,,,,,No informado,1,1,,1,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
72,Varon,Mujer,,,,,,,No informado,1,1,1,1,,,"Buenos Aires, Argentina",Otro familiar
72,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
72,Varon,Mujer,,,,,,,Paraguaya,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
72,Varon,Mujer,,,,,,,Uruguaya,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
72,Varon,Sin Informar,,,,,,,Boliviana,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
72,Varon,Sin Informar,,,,,,,No informado,1,1,,1,,,"Buenos Aires, Argentina",Pareja
73,Mujer,Mujer,,,,,,,Argentina,1,1,1,1,,,"Buenos Aires, Argentina",Otro familiar
73,Mujer,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Madre o tutor
73,Mujer,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
73,Mujer,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
73,No informado,Mujer,,,,,,,Argentina,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,Argentina,,,1,1,,,"Buenos Aires, Argentina",Ex pareja
73,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Otro familiar
73,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
73,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Tucumán, Argentina",Ex pareja
73,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
73,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,Argentina,1,,,1,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
73,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
73,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"La Pampa, Argentina",Ex pareja
73,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Tucumán, Argentina",Ex pareja
73,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Santa Fe, Argentina",Pareja
73,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
73,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,Chilena,1,,1,1,,,"Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,No informado,,,,1,,,"Buenos Aires, Argentina",Otro familiar
73,Varon,Mujer,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Otro
73,Varon,Mujer,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,No informado,,,1,1,,,"Buenos Aires, Argentina",Otro
73,Varon,Mujer,,,,,,,No informado,,1,,,,1,"Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"San Luis, Argentina",Pareja
73,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,No informado,1,1,,1,,,"Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,No informado,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,No informado,1,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
73,Varon,Mujer,,,,,,,No informado,1,1,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
73,Varon,Mujer,,,,,,,No informado,1,1,1,1,,,"Buenos Aires, Argentina",Otro familiar
73,Varon,Mujer,,,,,,,No informado,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
73,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Ex pareja
73,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
73,Varon,Mujer,,,,,1,,Otra,,,,1,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
73,Varon,Mujer,1,,,,,,Argentina,,1,1,1,,1,"Buenos Aires, Argentina",Superior jerarquico
74,Mujer,Mujer,,,,,,,Argentina,,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
74,Mujer,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
74,Mujer,Mujer,,,,,,,No informado,1,1,1,1,,,"Buenos Aires, Argentina",Otro familiar
74,Otro,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,Argentina,,,,1,,,"Buenos Aires, Argentina",Ex pareja
74,Varon,Mujer,,,,,,,Argentina,,,,1,,,"Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,Argentina,,,,1,1,,"Buenos Aires, Argentina",Otro
74,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
74,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Pareja
74,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Pareja
74,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
74,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
74,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
74,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Buenos Aires, Argentina",Pareja
74,Varon,Mujer,,,,,,,Argentina,1,1,,1,1,1,"Buenos Aires, Argentina",Pareja
74,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,No informado,,,,1,,,"Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Ex pareja
74,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Buenos Aires, Argentina",Pareja
74,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Córdoba, Argentina",Pareja
74,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,No informado,1,1,,1,,,"Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,No informado,1,1,,1,,,"Buenos Aires, Argentina",Pareja
74,Varon,Mujer,,,,,,,No informado,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
74,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Ex pareja
74,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,No informado,1,1,1,1,1,1,"Sin Informar, Argentina",Pareja
74,Varon,Mujer,,,,,,,Uruguaya,,,1,1,1,1,"Buenos Aires, Argentina",Otro familiar
74,Varon,Mujer,,,,,,,Uruguaya,,1,,1,,,"Buenos Aires, Argentina",Pareja
74,Varon,Sin Informar,,,,,,,Argentina,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
75,Mujer,Mujer,,,,,,,No informado,1,1,,1,,,"Buenos Aires, Argentina",Otro familiar
75,No informado,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Córdoba, Argentina",Pareja
75,No informado,Mujer,,,,,,,No informado,1,,1,1,1,,"Tucumán, Argentina",Ex pareja
75,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
75,Varon,Mujer,,,,,,,Argentina,,,,,,,"Buenos Aires, Argentina",Pareja
75,Varon,Mujer,,,,,,,Argentina,,,,1,,1,"Buenos Aires, Argentina",Otro familiar
75,Varon,Mujer,,,,,,,Argentina,,,,1,1,,"Buenos Aires, Argentina",Otro
75,Varon,Mujer,,,,,,,Argentina,,,,1,1,1,"Buenos Aires, Argentina",Otro
75,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Pareja
75,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
75,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
75,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Pareja
75,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
75,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Otro
75,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Otro familiar
75,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Pareja
75,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
75,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Santa Fe, Argentina",Ex pareja
75,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"Buenos Aires, Argentina",Otro familiar
75,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Buenos Aires, Argentina",Pareja
75,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Buenos Aires, Argentina",Pareja
75,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
75,Varon,Mujer,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Pareja
75,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
75,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
75,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Pareja
75,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
75,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
75,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
75,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
75,Varon,Mujer,,,,,,,No informado,1,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
75,Varon,Mujer,,,,,1,,No informado,,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
76,Mujer,Mujer,,,,,,,Argentina,1,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
76,Mujer,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
76,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
76,No informado,Sin Informar,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
76,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
76,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Córdoba, Argentina",Pareja
76,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Ex pareja
76,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
76,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Pareja
76,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
76,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
76,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Mendoza, Argentina",Ex pareja
76,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
76,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
76,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Buenos Aires, Argentina",Otro familiar
76,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
76,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
76,Varon,Mujer,,,,,,,No informado,,,1,1,1,1,"Buenos Aires, Argentina",Otro
76,Varon,Mujer,,,,,,,No informado,,1,,1,,,"Buenos Aires, Argentina",Otro familiar
76,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Buenos Aires, Argentina",Pareja
76,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Córdoba, Argentina",Ex pareja
76,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
76,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Pareja
76,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Buenos Aires, Argentina",Pareja
76,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
76,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Ex pareja
76,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Pareja
77,Mujer,Mujer,,,,,,,Argentina,,1,1,1,,,"Buenos Aires, Argentina",Otro familiar
77,Mujer,Mujer,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Otro familiar
77,Mujer,Mujer,,,,,,,Argentina,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
77,No informado,Mujer,,,,,,,Argentina,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
77,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
77,No informado,Mujer,,1,,,,,Argentina,,1,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
77,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
77,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
77,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
77,Varon,Mujer,,,,,,,Argentina,1,,1,,,1,"Buenos Aires, Argentina",Otro familiar
77,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
77,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
77,Varon,Mujer,,,,,,,Española,1,,,1,,1,"Buenos Aires, Argentina",Ex pareja
77,Varon,Mujer,,,,,,,No informado,,1,1,1,,,"Buenos Aires, Argentina",Otro familiar
77,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Buenos Aires, Argentina",Pareja
77,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
77,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
77,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Buenos Aires, Argentina",Otro familiar
77,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Río Negro, Argentina",Ex pareja
77,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Ex pareja
77,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
77,Varon,Mujer,,,,,,,No informado,1,1,,,,1,"Buenos Aires, Argentina",Ex pareja
77,Varon,Mujer,,,,,,,No informado,1,1,,1,,,"Buenos Aires, Argentina",Otro familiar
77,Varon,Mujer,,,,,,,No informado,1,1,,1,,,"Formosa, Argentina",Otro familiar
77,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Santiago Del Estero, Argentina",Pareja
77,Varon,Mujer,,1,,,,,No informado,,1,,1,,,"Buenos Aires, Argentina",Ex pareja
77,Varon,Sin Informar,,,,,,,No informado,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
78,Mujer,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
78,Mujer,Mujer,,,,,,,No informado,1,,,1,,,"Buenos Aires, Argentina",Otro familiar
78,Mujer,Mujer,,,,,,,No informado,1,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
78,Mujer,Mujer,,,,,,,Uruguaya,1,,1,1,,,"Buenos Aires, Argentina",Otro familiar
78,No informado,Mujer,,,,,,,No informado,,,,,,,"Buenos Aires, Argentina",Otro
78,Varon,Mujer,,,,,,,Argentina,,,,,,,"Buenos Aires, Argentina",Pareja
78,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Otro familiar
78,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
78,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Mendoza, Argentina",Pareja
78,Varon,Mujer,,,,,,,Argentina,1,,1,1,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
78,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
78,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Buenos Aires, Argentina",Pareja
78,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
78,Varon,Mujer,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Otro familiar
78,Varon,Mujer,,,,,,,No informado,,1,,1,,,"Buenos Aires, Argentina",Otro familiar
78,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
78,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
78,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Santa Fe, Argentina",Otro
78,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Sin Informar, Argentina",Pareja
78,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro
78,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
78,Varon,Mujer,,,,,,,No informado,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
78,Varon,Mujer,,,,,,,No informado,1,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
78,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
78,Varon,Sin Informar,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
79,Mujer,Mujer,,,,,,,Argentina,,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
79,Mujer,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
